ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
sc_ca,v_ti,sc_ca||v_ti,False,,,True,0.000187737023567,0.0115952369023502,False,,,1
ca_cu,co_ti,ca_cu||co_ti,False,,,True,0.0001892087530023,0.0159784576533643,False,,,1
na_ti,sc_na,na_ti||sc_na,False,,,True,0.0001892723925591,0.0217726407728886,True,4.5399296916162165e-30,0.0381058368625447,2
sc_cu,na_ti,sc_cu||na_ti,False,,,True,0.0001903037976751,0.0188084277774641,False,,,1
k_ni,co_si,k_ni||co_si,False,,,True,0.0001903586712959,0.0136366004400664,False,,,1
si_ba,sc_na,si_ba||sc_na,False,,,True,0.0001904896391318,0.0184560793546177,False,,,1
co_ca,v_mn,co_ca||v_mn,False,,,True,0.0001926343452885,0.0135386897168045,False,,,1
si_cu,v_zn,si_cu||v_zn,False,,,True,0.000193806215666,0.0180288183504359,False,,,1
v_ti,na_ti,v_ti||na_ti,False,,,True,0.0001942965445951,0.0155646127271297,True,7.209740820174161e-25,0.0218966716081355,2
co_ca,k_ti,co_ca||k_ti,False,,,True,0.0001946011641133,0.0124632627951716,False,,,1
si_v,sc_k,si_v||sc_k,False,,,True,0.0001960606563565,0.0116383593323802,False,,,1
si_y,sc_v,si_y||sc_v,False,,,True,0.0001961431914843,0.0162185013848741,False,,,1
na_y,sc_ni,na_y||sc_ni,False,,,True,0.0001967187505852,0.0160781646064529,False,,,1
cr_ca,sc_mn,cr_ca||sc_mn,False,,,True,0.0001975873437898,0.0117193501957161,False,,,1
na_v,sc_na,na_v||sc_na,False,,,True,0.0001980530637436,0.0184100356230546,True,9.920677678969783e-29,0.0309956554562171,2
na_ca,si_na,na_ca||si_na,False,,,True,0.0001981517167788,0.0200831944682211,True,1.151419981550214e-25,0.0290968609494726,2
co_ca,sc_k,co_ca||sc_k,False,,,True,0.0001987771697123,0.0118877024367233,False,,,1
na_ca,cr_si,na_ca||cr_si,False,,,True,0.0001988535478577,0.0167390486468613,True,4.49503991484314e-35,0.0340571407040026,2
k_na,sc_na,k_na||sc_na,False,,,True,0.0001996297213741,0.0241336929214511,True,8.625471417923045e-28,0.038994105580818,2
na_ni,sc_na,na_ni||sc_na,False,,,True,0.000200317583751,0.0191650573540914,True,3.070174532071056e-31,0.0355741935004631,2
ca_cu,co_k,ca_cu||co_k,False,,,True,0.0002029761163864,0.0182442801165543,False,,,1
ca_cu,na_ni,ca_cu||na_ni,False,,,True,0.0002041133299852,0.0165759068275284,False,,,1
k_ca,sc_na,k_ca||sc_na,False,,,True,0.0002043357642817,0.0167899495496393,True,7.860215383663311e-25,0.0243488852878852,2
si_cu,na_zn,si_cu||na_zn,False,,,True,0.0002047426429135,0.0185164973477905,False,,,1
sc_v,k_si,sc_v||k_si,False,,,True,0.0002059308287773,0.0185496925750425,False,,,1
v_mn,co_sc,v_mn||co_sc,False,,,True,0.0002094655694385,0.0139747394540557,False,,,1
co_ca,zn_mn,co_ca||zn_mn,False,,,True,0.0002105888438995,0.0148148566703933,False,,,1
co_ca,na_zn,co_ca||na_zn,False,,,True,0.000210796823414,0.0176323916629017,False,,,1
na_ca,k_mn,na_ca||k_mn,False,,,True,0.0002110551773644,0.0173882792200158,False,,,1
ti_ca,si_na,ti_ca||si_na,False,,,True,0.0002113695501291,0.0135264920602253,False,,,1
ni_cu,co_sc,ni_cu||co_sc,False,,,True,0.0002135051296288,0.0127193677980898,False,,,1
na_zn,sc_na,na_zn||sc_na,False,,,True,0.000216187415384,0.0218694659845924,False,,,1
co_zn,si_na,co_zn||si_na,False,,,True,0.0002162686321471,0.0162374406444544,False,,,1
v_ca,si_y,v_ca||si_y,False,,,True,0.0002170798308842,0.0147981219326952,False,,,1
ni_ca,cr_k,ni_ca||cr_k,False,,,True,0.0002174492153317,0.0119237211249185,False,,,1
zn_ca,sc_v,zn_ca||sc_v,False,,,True,0.000217481898538,0.0167938307435106,False,,,1
v_cu,co_ca,v_cu||co_ca,False,,,True,0.0002187036483316,0.0134859557511791,False,,,1
sc_cu,si_ni,sc_cu||si_ni,False,,,True,0.0002219812033558,0.0157250630403667,False,,,1
sc_ca,co_ca,sc_ca||co_ca,False,,,True,0.0002227647482736,0.0117739207360935,False,,,1
v_ti,co_k,v_ti||co_k,False,,,True,0.0002237641370506,0.0156332180963435,False,,,1
na_ti,sc_ni,na_ti||sc_ni,False,,,True,0.0002265816732561,0.0149554462475979,True,6.662160935368287e-25,0.0217439374400486,2
ni_ca,sc_mn,ni_ca||sc_mn,False,,,True,0.0002268460685857,0.012151999502763,False,,,1
si_cu,cr_ti,si_cu||cr_ti,False,,,True,0.0002274084327673,0.0123277413426653,False,,,1
ni_ca,na_ca,ni_ca||na_ca,False,,,True,0.000230850408278,0.0172027191154227,True,7.697378521348729e-27,0.026467262902962,2
co_ti,v_ni,co_ti||v_ni,False,,,True,0.0002363104890933,0.0084152290598687,False,,,1
si_ti,sc_ni,si_ti||sc_ni,False,,,True,0.0002377481227434,0.01083049416755,False,,,1
si_v,sc_ba,si_v||sc_ba,False,,,True,0.0002381805810738,0.0177838543458387,False,,,1
na_ti,cr_sc,na_ti||cr_sc,False,,,True,0.0002393130738608,0.0142039683149062,True,9.062359718671024e-28,0.0234472786296084,2
na_ca,co_ni,na_ca||co_ni,False,,,True,0.0002393955852441,0.0159197328030723,True,2.0261042895432489e-29,0.0273444215038634,2
cr_na,co_sc,cr_na||co_sc,False,,,True,0.0002397936117266,0.0154627127967689,True,6.327340852876722e-38,0.0359480810453674,2
na_ti,co_si,na_ti||co_si,False,,,True,0.000240942674234,0.0140187207290781,True,2.486090388516656e-26,0.0217070857445556,2
cr_y,sc_na,cr_y||sc_na,False,,,True,0.0002420016020443,0.0178942993871714,True,2.763683685016458e-34,0.0371325311312839,2
na_ca,k_ni,na_ca||k_ni,False,,,True,0.0002426514649729,0.0175337644383391,False,,,1
si_ni,k_v,si_ni||k_v,False,,,True,0.0002430277564442,0.0167885533007895,False,,,1
si_cu,v_y,si_cu||v_y,False,,,True,0.0002475004886864,0.0158697300103616,False,,,1
ca_cu,v_y,ca_cu||v_y,False,,,True,0.0002482397802399,0.0172574237806777,False,,,1
y_ca,v_ca,y_ca||v_ca,False,,,True,0.000250633756589,0.0166921695800267,False,,,1
na_ca,ba_y,na_ca||ba_y,False,,,True,0.0002522137456024,0.0175653657591188,False,,,1
y_cu,na_ca,y_cu||na_ca,False,,,True,0.0002527701977576,0.0189760207182806,False,,,1
co_na,co_sc,co_na||co_sc,False,,,True,0.0002531401075735,0.0140170431080202,False,,,1
y_mn,sc_na,y_mn||sc_na,False,,,True,0.0002535417250956,0.0187287986956346,True,5.381229167746619e-32,0.0362009179149741,2
na_ca,si_mn,na_ca||si_mn,False,,,True,0.0002536997990792,0.0164062396225232,True,1.6812125174400574e-34,0.0339719158340295,2
cr_mn,v_ti,cr_mn||v_ti,False,,,True,0.0002540799192963,0.0099570536615454,False,,,1
co_ca,cr_zn,co_ca||cr_zn,False,,,True,0.0002555203404891,0.0135369571783697,False,,,1
ti_cu,co_si,ti_cu||co_si,False,,,True,0.0002568474175,0.0127195711189999,False,,,1
ba_ca,si_v,ba_ca||si_v,False,,,True,0.0002586349718653,0.0180636549209291,False,,,1
na_y,k_v,na_y||k_v,False,,,True,0.0002608548024121,0.018328992131731,False,,,1
co_zn,co_sc,co_zn||co_sc,False,,,True,0.0002616278826767,0.0157259247418461,False,,,1
zn_mn,si_na,zn_mn||si_na,False,,,True,0.0002624185339344,0.0157142202790901,False,,,1
ni_ti,si_na,ni_ti||si_na,False,,,True,0.0002632570750725,0.0131118016406581,False,,,1
sc_cu,na_y,sc_cu||na_y,False,,,True,0.0002655367089229,0.0181150166499041,False,,,1
sc_na,k_nd,sc_na||k_nd,False,,,True,0.0002657254546482,0.0208568171464007,False,,,1
cr_ca,sc_ti,cr_ca||sc_ti,False,,,True,0.0002659320511121,0.0084607578797319,False,,,1
na_ca,co_zn,na_ca||co_zn,False,,,True,0.0002684323904392,0.017161654828882,False,,,1
cr_v,si_na,cr_v||si_na,False,,,True,0.0002691724743384,0.0141460105174852,False,,,1
zn_cu,sc_na,zn_cu||sc_na,False,,,True,0.0002713553922086,0.0198816765671194,False,,,1
co_ca,ba_y,co_ca||ba_y,False,,,True,0.0002720690939098,0.0145989403211309,False,,,1
si_cu,k_ni,si_cu||k_ni,False,,,True,0.0002739402115393,0.0146002414805584,False,,,1
co_v,co_si,co_v||co_si,False,,,True,0.0002750978068355,0.0092460660929172,False,,,1
ni_ca,si_ni,ni_ca||si_ni,False,,,True,0.000275596067867,0.0098531854323313,False,,,1
ba_y,co_sc,ba_y||co_sc,False,,,True,0.0002766163383072,0.0147542527414403,False,,,1
ca_cu,sc_ti,ca_cu||sc_ti,False,,,True,0.0002767507401313,0.0147600075976242,False,,,1
ca_cu,sc_mn,ca_cu||sc_mn,False,,,True,0.0002794683168361,0.0155945774423392,False,,,1
ca_cu,cr_v,ca_cu||cr_v,False,,,True,0.0002799192093775,0.0157041261803951,False,,,1
na_y,si_na,na_y||si_na,False,,,True,0.0002825868346043,0.0175176610936895,False,,,1
y_ti,sc_na,y_ti||sc_na,False,,,True,0.0002826164053629,0.0169456913290157,True,5.261248916430875e-28,0.0290371326624119,2
cr_ca,co_k,cr_ca||co_k,False,,,True,0.0002899247147182,0.0136397924472496,False,,,1
na_ca,co_y,na_ca||co_y,False,,,True,0.0002920564194642,0.017400794984571,True,6.132339334891375e-25,0.0256910120284073,2
v_ca,k_zn,v_ca||k_zn,False,,,True,0.0002927567332076,0.0154338476990366,False,,,1
